#!,Workbook:,Custom,Custom
#!,Para reproducir estos datos: abra el archivo original de Excel, haga clic en el botón *Importar archivo de datos* de la pestaña *Secuencia de datos* de la cinta de opciones y desplácese hasta este archivo.
#!,Para obtener más información, visite http://aka.ms/hackingstem/
449684,0
449685,0
449687,0
449688,0
449689,0
449691,0
449692,0
449693,0
449695,0
449696,0
449697,0
449699,0
449700,0
449701,0
449703,0
449704,0
449705,0
449708,0
449709,0
449710,0
449712,0
449713,0
449714,0
449716,0
449717,0
449718,0
449720,0
449721,0
449722,0
449724,0
449725,1
449727,1
449728,1
449729,1
449731,1
449732,1
449733,1
449735,1
449736,1
449737,1
449739,1
449740,1
449741,1
449743,1
449744,1
449745,1
449747,1
449748,1
449750,1
449752,1
449753,1
449754,1
449756,1
449757,1
449758,1
449760,1
449761,1
449762,1
449764,1
449765,1
449767,1
449768,1
449769,1
449771,1
449772,1
449773,1
449775,1
449776,1
449777,1
449779,1
449780,1
449781,1
449783,1
449784,1
449785,1
449787,1
449788,1
449789,1
449792,1
449793,1
449794,1
449796,1
449797,1
449798,1
449800,1
449801,1
449802,1
449804,1
449805,1
449806,1
449808,1
449809,1
449811,1
449812,1
449813,1
449815,1
449816,1
449817,1
449819,1
449820,1
449821,1
449823,1
449824,1
449825,1
449827,1
449828,1
449829,1
449831,1
449832,1
449833,1
449836,1
449837,1
449838,1
449840,1
449841,1
449842,1
449844,1
449845,1
449846,1
449848,1
449849,1
449850,1
449852,1
449853,1
449855,1
449856,1
449857,1
449859,1
449860,1
449861,1
449863,1
449864,1
449865,1
449867,1
449868,1
449869,1
449871,1
449872,1
449873,1
449875,1
449876,1
449878,1
449880,1
449881,1
449882,1
449884,1
449885,1
449886,1
449888,1
449889,1
449890,1
449892,1
449893,1
449894,1
449896,1
449897,1
449899,1
449900,1
449901,1
449903,1
449904,1
449905,1
449907,1
449908,1
449909,1
449911,1
449912,1
449913,1
449915,1
449916,1
449917,1
449920,1
449921,1
449922,1
449924,1
449925,1
449926,1
449928,1
449929,1
449930,1
449932,1
449933,1
449934,1
449936,1
449937,1
449938,1
449940,1
449941,1
449943,1
449944,1
449945,1
449947,1
449948,1
449949,1
449951,1
449952,1
449953,1
449955,1
449956,1
449957,1
449959,1
449960,1
449961,1
449964,1
449965,1
449966,1
449968,1
449969,1
449970,1
449972,1
449973,1
449974,1
449976,0
449977,0
449978,0
449980,0
449981,0
449982,0
449984,0
449985,0
449987,0
449988,0
449989,0
449991,0
449992,0
449993,0
449995,0
449996,0
449997,0
449999,0
450000,0
450001,0
450003,0
450004,0
450006,0
450008,0
450009,0
450010,0
450012,0
450013,0
450014,0
450016,0
450017,0
450018,0
450020,0
450021,0
450022,0
450024,0
450025,0
450027,0
450028,0
450029,0
450031,0
450032,0
450033,0
450035,0
450036,0
450037,0
450039,0
450040,0
450041,0
450043,0
450044,0
450045,0
450048,0
450049,0
450050,0
450052,0
450053,0
450054,0
450056,0
450057,0
450058,0
450060,0
450061,0
450062,0
450064,0
450065,0
450066,0
450068,0
450069,0
450071,0
450072,0
450073,0
450075,0
450076,0
450077,0
450079,0
450080,0
450081,0
450083,0
450084,0
450085,0
450087,0
450088,0
450089,0
450092,0
450093,0
450094,0
450096,0
450097,0
450098,0
450100,0
450101,0
450102,0
450104,0
450105,0
450106,0
450108,0
450109,0
450111,0
450112,0
450113,0
450115,0
450116,0
450117,0
450119,0
450120,0
450121,0
450123,0
450124,0
450125,0
450127,0
450128,0
450129,0
450131,0
450132,0
450134,0
450136,0
450137,0
450138,0
450140,0
450141,0
450142,0
450144,0
450145,0
450146,0
450148,0
450149,0
450150,0
450152,0
450153,0
450155,0
450156,0
450157,0
450159,0
450160,0
450161,0
450163,0
450164,0
450165,0
450167,0
450168,0
450169,0
450171,0
450172,0
450173,0
450176,0
450177,0
450178,0
450180,0
450181,0
450182,0
450184,0
450185,0
450186,0
450188,0
450189,0
450190,0
450192,0
450193,0
450195,0
450196,0
450197,0
450199,0
450200,0
450201,0
450203,0
450204,0
450205,0
450207,0
450208,0
450209,0
450211,0
450212,0
450213,0
450215,0
450216,0
450217,0
450220,0
450221,0
450222,0
450224,0
450225,0
450226,0
450228,0
450229,0
450230,0
450232,1
450233,1
450234,1
450236,1
450237,1
450239,1
450240,1
450241,1
450243,1
450244,1
450245,1
450247,1
450248,1
450249,1
450251,1
450252,1
450253,1
450255,1
450256,1
450257,1
450259,1
450260,1
450262,1
450264,1
450265,1
450266,1
450268,1
450269,1
450270,1
450272,1
450273,1
450274,1
450276,1
450277,1
450278,1
450280,1
450281,1
450283,1
450284,1
450285,1
450287,1
450288,1
450289,1
450291,1
450292,1
450293,1
450295,1
450296,1
450297,1
450299,1
